decoy,database,partner1,partner2,complex_type,dG_exp,affinity,classifier,cms,ddg_filter1,dslf_fa13,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,holes,hxl_tors,ifa_complex_normalized,ifa_dG_cross,ifa_dG_cross_dSASAx100,ifa_dG_separated,ifa_dG_separated_dSASAx100,ifa_dSASA_hphobic,ifa_dSASA_int,ifa_dSASA_polar,ifa_delta_unsatHbonds,ifa_hbond_E_fraction,ifa_hbonds_int,ifa_nres_all,ifa_nres_int,ifa_packstat,ifa_per_residue_energy_int,ifa_sc_value,ifa_side1_normalized,ifa_side1_score,ifa_side2_normalized,ifa_side2_score,interaction_energy,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,omega,p_aa_pp,pro_close,rama_prepro,ref,sc,total_score
3qdg,skempi2,ABC,DE,multi,-6.84817795370402,9.55e-06,0,550.2802734375,-43.9553413391113,-5.1411053325286,-4550.382387843,143.855782591124,457.23827449887,816.804803365222,-1474.40801392296,-270.999054571478,-211.015276450764,89.8443467827524,191.584771293432,440.145282793664,3095.1210377002,-161.546481188942,-389.775576152146,-105.043980496997,-133.771232662281,1.62499988079071,218.267391566973,-2.63572764396667,0.0,0.0,-43.9553413391113,-2.09512615203857,1155.00402832031,2097.98071289062,942.976745605469,15,0.119643323123455,4,826,86,0.528422653675079,-1.95632028579712,0.558165848255157,-2.47321176528931,-108.821311950684,-1.41481494903565,-59.4222297668457,-43.9553428517423,1645.44786764391,-7.49646192897661,-50.6916727217916,-1745.18582241702,92.3542615568447,-182.981765224772,8.56036861750437,120.924409071962,-208.820706,0.558165848255157,-2177.1109394312
6aaf,pdbbind,A,B,dimeric,-9.26756676780433,1.61e-07,0,652.250305175781,-79.5330963134766,0.0,-750.132995936943,29.5483552829501,101.652367561783,137.519447158957,-244.489787329633,-53.6553970955919,-28.2906781212996,28.5851583784004,40.3663204831772,84.9235619586558,549.712947105833,-20.9207715069101,-27.1251007037517,-18.8526420046995,-49.5276003655337,-0.601315855979919,22.9125644876862,-2.1203145980835,-79.5330963134766,-3.7591507434845,-79.5330963134766,-3.7591507434845,1395.52551269531,2115.7197265625,720.194274902344,3,0.15634299814701,10,134,60,0.615140974521637,-2.49097537994385,0.70839238166809,-3.30514574050903,-128.900680541992,-0.978945016860961,-20.5578460693359,-79.5330932820919,279.394291499536,-0.934413923001279,-6.28978769455046,-290.806565411823,13.1447508118319,-23.1091072722316,0.685111443792356,17.3406870346054,-75.772866,0.70839238166809,-284.122150158761
4myw,skempi2,A,B,dimeric,-10.5252783728625,1.93e-08,0,594.627197265625,-60.317008972168,-5.5576395134948,-2864.17912464639,93.5680439904052,299.085850476069,472.306728853538,-812.391505229447,-179.7170067065,-121.764553258908,89.8959116401373,119.764627719463,350.150471182291,1775.74230106961,-66.69580224511,-257.13704645372,-48.6231802426723,-75.4156272962687,0.7871675491333,144.535695283179,-2.39338040351868,-60.317008972168,-2.86531257629395,-60.317008972168,-2.86531257629395,1269.25537109375,2105.07592773437,835.820617675781,10,0.138678595423698,8,535,83,0.576547980308532,-2.12026834487915,0.693402647972106,-2.10788655281067,-99.0706634521484,-2.13643383979797,-76.9116134643555,-58.6630261506169,980.442448219114,-4.82814301196125,-30.8675309536542,-1043.35634135036,63.2797246142552,-124.296651396937,11.5589323290667,117.569423531713,-163.52852,0.693402647972106,-1280.45851339659
2e7l,skempi2,EQ,AD,multi,-10.1499322422734,3.63e-08,0,564.010192871094,-52.868656158447294,-2.93794618796477,-2370.45486757067,69.2170649126804,214.603713205459,418.531626875331,-793.633664831139,-137.137845470733,-93.143407135314,43.29453338860071,91.0804133767121,249.728311655302,1619.09429814057,-82.6286958760504,-196.484434374922,-62.574086670077,-89.2036632000069,1.1054117679596,100.99195264541,-2.72427129745483,0.0,0.0,-52.868656158447294,-2.56530451774597,1095.48889160156,2060.91162109375,965.422607421875,8,0.147251844406127,6,408,79,0.560982346534729,-2.37987637519836,0.678466498851776,-2.83700466156006,-127.66520690918,-1.77485382556915,-60.3450317382813,-49.495068678923,899.256907484239,-3.8024382104552,-26.1846991594782,-917.407847906704,41.7156183015585,-90.1526312993545,1.7049715863028,66.5311558269358,-61.5070639999999,0.678466498851776,-1111.50272449377
2c7m,pdbbind,A,B,dimeric,-7.08565289107393,6.4e-06,0,433.247589111328,-59.1237030029297,0.0,-718.220880415942,22.5785020319245,90.0492073155819,139.834169593983,-261.408365229645,-46.9819522259332,-27.0667249993891,17.3698638026989,33.3066080124672,66.1315206015682,575.341870442744,-17.5820517565937,-32.9912052625797,-16.5896709062658,-68.2209092352032,1.43074500560761,22.785535374191,-2.21329569816589,-59.1237030029297,-4.02806377410889,-59.1237030029297,-4.02806377410889,906.769165039063,1467.79455566406,561.025451660156,6,0.193141132593154,8,131,50,0.621569812297821,-2.65723037719727,0.764820516109466,-2.08030772209167,-54.0880012512207,-3.28223013877869,-78.7735214233399,-59.1237012822499,292.422190650106,-1.26179847558163,-8.73810177722414,-298.293379857416,14.8392592982947,-25.8651429162789,0.629845708444245,7.58522775925987,-49.595358,0.764820516109466,-289.941740466789
1lzw,pdbbind,A,B,dimeric,-8.84234729164971,3.3e-07,0,435.753082275391,-48.205997467041,0.0,-1354.66066882149,45.6884151084444,132.112776631515,243.758207664727,-392.407762386854,-83.2999149828964,-44.7075452775645,41.8735315751357,55.8979592245266,169.886694370389,1002.21453217374,-37.6276339252311,-28.678088647578,-27.2916191317075,-125.492766829475,0.772340953350067,48.0760871268591,-1.6002641916275,-48.205997467041,-2.64182758331299,-48.205997467041,-2.64182758331299,1155.94592285156,1824.72143554688,668.775512695312,3,0.189982950687408,6,237,66,0.582892715930938,-1.70091116428375,0.603527307510376,-1.94538331031799,-54.4707336425781,-1.52077388763428,-57.7894058227539,-48.2059959504654,534.493601859293,-1.61018139022157,-11.1892795726665,-559.525738888935,18.5600807618896,-41.7547984813997,1.29319641910025,70.9811425770321,-35.85284,0.603527307510376,-379.2626128433631
1mlc,skempi2,AB,E,multi,-11.3946582490435,4.44e-09,1,415.956085205078,-31.8477649688721,-5.61812039611204,-3031.23320784961,119.937955975281,316.860048944776,448.290490240848,-914.238506196066,-165.526241089423,-152.889667980027,76.0683771362975,115.264870060519,381.890134187642,2057.56574532661,-98.8555715344465,-226.772461723029,-61.1570497851142,-98.0185703177556,0.368455410003662,191.267973929698,-2.14863801002502,0.0,0.0,-31.8477649688721,-2.26938509941101,759.562072753906,1403.36535644531,643.80322265625,21,0.176867395639419,6,561,64,0.690440773963928,-2.46016883850098,0.676581263542175,-2.1483154296875,-77.33935546875,-2.86112332344055,-80.111457824707,-31.8477643152747,1101.40900240754,-5.38785837313473,-37.6677798117107,-1163.34963765992,62.9671207910755,-126.310361999949,13.5858239535271,124.469471764276,-127.93792,0.676581263542175,-1205.3859399982
1ezu,prodigy,C,AB,multi,-13.8,7.66e-11,1,831.105407714844,-92.0764694213867,-8.87039966242826,-2740.51377609792,86.4497921563601,264.188438028304,445.787859313376,-801.375280355931,-157.51963871131,-126.728878356075,74.1862789454,106.798526334764,321.442143514692,1750.66707564831,-104.20874666739,-231.019801661338,-53.0071492629434,-63.9685702264865,0.3569216132164,82.2223964848074,-2.78507018089294,-92.0764694213867,-3.25087833404541,-92.0764694213867,-3.25087833404541,1555.25402832031,2832.35668945313,1277.10266113281,13,0.218230217695236,15,503,112,0.661268353462219,-2.45887565612793,0.741459965705871,-2.74383330345154,-183.836837768555,-2.03460502624512,-91.5572204589844,-81.9642736543208,937.305813777125,-4.78652422682687,-31.4288405848312,-1018.1199025936,32.7174809101735,-141.440213497296,8.12843287863517,60.2655995987552,-88.0624439999999,0.741459965705871,-1400.89032831367
3gj8,pdbbind,A,B,dimeric,-7.5345702301054205,3e-06,0,281.075439453125,-31.76340675354,0.0,-1334.93185296812,31.9139385373796,119.993412524396,197.382936900203,-397.843456698553,-80.393809949111,-55.1653454005722,34.3178748414481,53.9519293709626,144.561781350349,910.868901248264,-45.2689820699694,-69.5600357171051,-31.9749055033334,-70.4721600555551,0.93558520078659,43.7783552245062,-2.57682919502258,-31.76340675354,-3.11601090431213,-31.76340675354,-3.11601090431213,589.991821289063,1019.36120605469,429.3694152832031,10,0.092355221509933,2,231,43,0.632037699222564,-2.48967862129211,0.711683630943298,-3.3353066444397,-93.3885803222656,-0.911173164844512,-13.6675968170166,-31.7634076233829,486.007967862265,-1.7452598107491,-12.7208566746157,-512.435509084812,15.2280297906628,-40.9186575280715,2.37005992596593,39.462645085923,-21.654562,0.711683630943298,-595.247560798242
2p5e,skempi2,ABC,DE,multi,-14.0739651367364,4.82e-11,1,693.707824707031,-83.936408996582,-8.41127025824743,-4757.74487300704,105.971718422271,429.974257633212,796.295977826524,-1573.71428112818,-268.141830223508,-225.929424478829,92.5196560995811,183.799622145264,489.3117440585,3235.86641449925,-202.082905424941,-405.234548682575,-117.535775240958,-143.88671500139,1.06597673892975,235.889128527461,-3.05597305297852,0.0,0.0,-83.936408996582,-3.70165205001831,1295.1796875,2267.5390625,972.359375,8,0.177674293518066,13,820,80,0.713022172451019,-2.87107038497925,0.770049095153808,-3.12318229675293,-140.543197631836,-2.54692673683166,-89.1424407958984,-82.9411399599698,1736.52979145738,-7.43960074722352,-51.3187530449092,-1812.5997692844,51.5053132882802,-181.715400776708,6.90926518559817,106.200898777937,-220.916514,0.770049095153808,-2505.89787337765
4jff,skempi2,ABC,DE,multi,-12.5745491359298,6.06e-10,1,678.844970703125,-69.3706130981445,-2.66279561465349,-4620.7249699546,135.492855147164,501.027283748148,875.093104277602,-1448.4833472501,-283.170285061751,-227.80890003107,114.592868341008,200.724158550911,504.542991332208,3157.47804295734,-175.651056416725,-395.593004105039,-81.490661814345,-134.858763882556,0.696336984634399,209.623698811233,-2.45396232604981,0.0,0.0,-69.3706130981445,-2.77464509010315,1483.71789550781,2500.16137695312,1016.44360351563,6,0.153363272547721,9,828,89,0.638669908046722,-2.39432764053345,0.608208000659942,-2.67400217056274,-125.678100585938,-2.0813581943512,-87.4170455932617,-66.6700943564075,1686.20963190944,-7.34216909165565,-48.5207215266557,-1765.65976433447,60.9946953455489,-176.839809688345,9.20403301608729,116.663396213058,-234.721228,0.608208000659942,-2031.88071712221
4o27,skempi2,A,B,dimeric,-10.3658690888003,2.52e-08,0,454.3176574707031,-51.71628189086911,0.0,-3565.46586997575,110.15990216326,394.221278731716,614.461340819704,-1066.50636931991,-236.367046946127,-116.971060923499,134.014198993422,160.2052371781,407.284441695318,2641.00663771914,-81.4894171129363,-54.359826236582,-68.7676962078892,-331.722923486285,0.765936613082885,119.023009142291,-1.77119195461273,-51.71628189086911,-2.81075763702393,-51.71628189086911,-2.81075763702393,935.949462890625,1839.94104003906,903.991577148438,11,0.216103687882423,9,606,72,0.465425938367843,-1.25356328487396,0.608134388923645,-1.20175266265869,-43.2630958557129,-1.30537402629852,-46.9934616088867,-51.0355541064835,1405.0577782466,-4.6860914594857,-30.9895096386021,-1441.29116338133,62.3132867960497,-96.8374831901994,7.14911008723105,186.531064905091,-219.315136,0.608134388923645,-1073.34230740068
1clv,pdbbind,A,I,dimeric,-12.2782221371233,1e-09,1,566.773864746094,-65.9091949462891,-8.40008158685173,-3049.24657639386,81.6796119380153,190.738369689561,481.708763926015,-922.313637058972,-154.00452102643,-139.809273394221,58.45713687159471,112.764985460146,325.282399078049,2115.87822138306,-128.20876223552,-144.813072045692,-92.5483768219753,-147.240057806432,1.96369469165802,98.0054525838677,-2.90744376182556,-65.9091949462891,-3.18296003341675,-65.9091949462891,-3.18296003341675,1258.55029296875,2070.68896484375,812.138549804688,10,0.208883970975875,9,503,75,0.600268423557281,-2.35605883598328,0.514476180076599,-2.28555011749268,-105.135307312012,-2.4679000377655,-71.5690994262695,-64.4792930596206,1110.05885149577,-5.47207872109624,-37.9211968927127,-1186.5929458715,21.0247541605815,-114.934579515326,6.10895925972454,95.1742832595724,-27.820888,0.514476180076599,-1462.44425826464
3v1c_ion,pdbbind,A,B,dimeric,-10.263064038355,3e-08,0,276.633239746094,-27.1514949798584,0.0,-533.831251889155,8.64010786574364,40.4241435935693,118.06620627009,-134.577266827844,-35.6063595824439,-13.1166789423091,8.95712700908146,25.6131896190771,47.5408768297463,426.994643960398,-3.2511577907626,-2.11830626759677,-4.94300837165186,-73.4916546449606,-0.206051871180534,9.61143891459534,-1.59967124462128,-27.1514949798584,-2.60351157188416,-27.1514949798584,-2.60351157188416,661.036987304688,1042.87976074219,381.8427734375,2,0.075318597257137,1,94,36,0.635585129261016,-2.23272967338562,0.672092020511627,-2.20493531227112,-39.688835144043,-2.2605242729187,-40.6894340515137,-27.1514941198509,218.964408522764,-0.731544736023525,-5.31017615009126,-232.933409372624,7.15886822482003,-8.78963799679699,0.087386904572458,8.87656171090639,-22.603608,0.672092020511627,-150.369101146895
3n0p,pdbbind,A,B,dimeric,-3.12744029018178,0.0051,0,699.053833007813,-74.8878173828125,-4.65829849288097,-2265.57257914539,71.6398336888164,218.973665045762,386.539479673911,-696.88842216795,-142.32624367053,-75.6828991065811,55.4096820665564,95.1389326262818,228.311530809955,1594.1325643988,-56.970552109014704,-97.8687707003244,-50.1743482818648,-150.225136946373,0.850614190101623,86.6079024700758,-2.50824856758118,-74.8878173828125,-3.1647801399231,-74.8878173828125,-3.1647801399231,1405.12365722656,2366.2880859375,961.164489746094,12,0.225307390093803,12,392,81,0.560586392879486,-2.27882266044617,0.697465777397155,-1.96423435211182,-90.3547821044922,-2.69228172302246,-94.2298583984375,-71.8290876141497,803.288665182621,-2.77275554800868,-19.781502783172,-858.021599141567,44.3971058268855,-84.2053974944973,9.57601536332325,77.5340290431329,-149.634374,0.697465777397155,-983.233473392033
2btf,skempi2,A,P,dimeric,-7.68812548250604,2.31e-06,0,526.374267578125,-39.48099517822271,0.0,-2902.42317825031,134.573152733405,346.609995779583,459.514418492605,-871.466980452972,-173.593081818522,-95.8131196158266,90.4617192402795,115.336169190096,335.944145957848,2045.94391842457,-57.9531413022568,-135.779628786887,-39.6001105716456,-204.056325373785,1.04301130771637,129.191200699983,-1.64846098423004,-39.48099517822271,-1.86505353450775,-39.48099517822271,-1.86505353450775,1104.546875,2116.88256835937,1012.33575439453,22,0.199329137802124,7,513,75,0.548310697078704,-1.46464192867279,0.485659718513488,-1.2301698923111,-41.8257789611816,-1.65908217430115,-68.0223693847656,-37.5742280979019,1094.73273323797,-3.6870832834436897,-24.1308256242497,-1137.86701455354,45.3756162577809,-97.4464026351269,6.88863640620019,159.619431132236,-66.0347319999999,0.485659718513488,-845.660486716006
5imk,pdbbind,B,A,dimeric,-8.28177143683294,8.5e-07,0,429.352416992188,-45.9531669616699,-2.08425449508809,-1430.1996783001,31.9180671472513,121.737303673457,217.353064115751,-398.728458486236,-80.4804361534355,-45.4183208352896,21.2599103861036,52.7589738207356,131.955944987007,960.604010479967,-46.3671323318982,-139.548814750609,-38.4434416672699,-29.5553603934017,1.26485109329224,55.02719373876511,-2.93447399139404,-45.9531669616699,-3.01593399047852,-45.9531669616699,-3.01593399047852,746.116149902344,1523.67944335938,777.563354492188,13,0.286944895982742,9,243,50,0.716913044452667,-2.94164800643921,0.70945656299591,-2.24888849258423,-47.2266616821289,-3.4433012008667,-99.8557357788086,-44.8732882634767,543.541240310366,-2.08888675707348,-14.1573140428132,-550.567815524794,16.8297722929412,-63.25830226251991,0.466199318191406,15.0292229991434,-40.65988,0.70945656299591,-713.07719273085
1u0s,pdbbind,Y,A,dimeric,-9.05624224845091,2.3e-07,0,502.080200195313,-61.9101371765137,0.0,-1190.22752196032,39.9587523371608,125.954512188265,175.796358192392,-408.869239640803,-72.3634177052249,-37.3446547642495,35.9023281250396,47.2456081463917,128.519512955654,831.429449573197,-28.696832586426,-69.649020338945,-18.042599051231,-80.8089513475739,0.413985550403595,31.1698423991347,-2.64824867248535,-61.9101371765137,-3.48372149467468,-61.9101371765137,-3.48372149467468,1012.85858154297,1777.12646484375,764.267883300781,5,0.107649222016334,6,204,61,0.525782644748687,-2.6372230052948,0.796696424484252,-2.9306275844574,-105.502593994141,-2.2147204875946,-55.3680152893066,-61.9101360833919,470.48532483543295,-1.35312958744538,-8.78192485844674,-469.581571524616,11.87128333272,-42.9963590644302,0.957319816406612,24.7183831769811,-35.536192,0.796696424484252,-540.242739350934
4krl,skempi2,A,B,dimeric,-9.08070767316555,2.21e-07,0,445.884521484375,-44.8943901062012,-6.77775823979994,-1801.84769068347,45.311019032446,164.714461599594,263.221486180609,-581.122819505694,-98.0107141449581,-73.9825582591612,46.1273282310609,66.5358849902771,190.633351894574,1258.13286372938,-68.1086013515037,-146.63564533199,-48.5077966227933,-64.4338283811269,1.2565985918045,86.6850525535678,-2.63755035400391,-44.8943901062012,-2.52530145645142,-44.8943901062012,-2.52530145645142,876.204467773438,1777.78332519531,901.578796386719,10,0.286153763532638,11,327,62,0.618494093418121,-2.22096419334412,0.633363723754882,-2.30447793006897,-76.0477752685547,-2.12593150138855,-61.6520118713379,-44.894388660936,678.709522073912,-3.00957606518056,-19.3274757721075,-707.996444847341,36.1820638967485,-81.0738231081941,1.12288676667737,38.9278071413187,-37.947938,0.633363723754882,-862.47894222316
3p95,pdbbind,A,E,dimeric,-7.94524946973871,1.5e-06,0,378.537506103516,-46.5413665771484,-8.64625978956436,-1685.60482487553,36.0127907209159,135.692446293833,223.515895992945,-384.856073666511,-88.4642024510078,-55.9685256546975,27.3811631488026,55.5818995976534,156.750361639806,1115.6902443013,-64.3572236612649,-119.020398391578,-24.6172953617686,-51.8645160129969,0.286777019500732,57.956434030638,-2.68928813934326,-46.5413665771484,-3.70783567428589,-46.5413665771484,-3.70783567428589,696.727478027344,1255.21655273438,558.489013671875,8,0.291041672229766,13,282,63,0.779421746730804,-2.52118349075317,0.7443368434906,-2.63627028465271,-123.904708862305,-2.18311548233032,-34.9298477172852,-41.160090078759296,585.717379142826,-2.56009810866004,-17.0777377694759,-640.685561920171,28.0054462486545,-82.5299336472141,4.74871506959715,33.3401589142388,7.480468,0.7443368434906,-758.379248209234
